screen_name,text,created_at,favorite_count,quote_count,reply_count
MariaLe11512458,#WinWithGlenn Virginians are taking BACK our state!! #No2MandatoryVaccines #ReligiousFreedom  #No2MandatoryMasks #MedicalFreedom #2ARights #BidensBorderCrisis #BidenErasedWomen #BidensInflation #BidenGasLines #IsraelUnderAttack #CRT IS RACIST #DemocratsAreDestroyingAmerica https://t.co/jlm0Ltkiup,2021-05-13T01:06:37Z,0,NA,NA
MagnusRomulus,@POTUS has funded this attack in Israel. Period. #IsraelUnderAttack,2021-05-13T01:05:36Z,0,NA,NA
sunnymittra,"A 5-year-old boy was killed and at least seven were injured Wednesday when a Hamas rocket slammed into an apartment building in an Israeli border town.

#Palestine
#Gaza
#IsraelUnderAttack

https://t.co/KoXhIDgG9v",2021-05-13T01:05:06Z,0,NA,NA
kushbedwal,India 🇮🇳 with u #IsraelUnderAttack,2021-05-13T01:04:18Z,0,NA,NA
AviBhati13,"Those who remained silent during the #BengalViolence are crying for a #FreePalestine.

These people are no lesser EVIL than the ISLAMIC TERRORISTS !

#IndiaStandsWithIsrael #IsraelUnderAttack #StandWithIsreal 
#IsraelUnderAttack",2021-05-13T01:03:56Z,0,NA,NA
AviBhati13,"AN INDIAN IS NO MORE IN ISRAEL BECAUSE OF PALESTINIAN N ROCKET!

Kerala's Soumya Santosh is no more in Israel She is survived by her husband &amp; 9-year-old son, Adon!

HOW CAN ANY INDIAN SUPPORT PALESTINE?😠 
#IStandWithIsrael #IsraelUnderAttack #IndiaStandsWithIsrael",2021-05-13T00:46:11Z,0,NA,NA
ttaaiissoonnn,"#IsraelUnderAttack

Israeli settlers trying to break into a Palestinian house https://t.co/7LJ5WtL1Y5",2021-05-13T01:03:33Z,0,NA,NA
Faraday9nC,"#PalestineUnderAttack #IsraelUnderAttack 
Die 3.Position https://t.co/gRABovmAlr",2021-05-13T01:03:08Z,0,NA,NA
idank30,"#IsraelUnderAttack  #IsraelTerrorist 
Jews are the refujees in palestine we MUSLIMS sooner kicked them out from the holy land with the help of Divine POWER its just 50 years passed they have clothes to wear but not next fifty read the QURAN.
JEWS WILL ELIMINATED SOON.",2021-05-13T01:02:40Z,0,NA,NA
themoonandrose,sending love and prayer for peace to all of the people of both Israel and Palestine 🙏🏻🇮🇱🇵🇸 #IsraelUnderAttack #GazaUnderAttack #FreePaslestine #PeaceNotWar #bibleverseoftheday https://t.co/6xNIQDwXHt,2021-05-13T01:02:06Z,3,NA,NA
Johnathan_Sp,"This is the best explanation which israel can provide for the upseting and worrying situation here.
It's not our fight, it's the fight of the west and the entire moderate muslim world, we're just standing in their way.
#IsraelUnderAttack https://t.co/sngx9SOXPL",2021-05-13T01:01:35Z,4,NA,NA
JohnKevinLucke1,Biden failed the Israel-Palestinian rocket and riot test - analysis - The Jerusalem Post https://t.co/LacD3zZWbY #Biden #BidenRemorse #Democrats #JoeBiden #WhiteHouse #MiddleEast #IsraelUnderAttack #Israel #Jerusalem #Gaza,2021-05-12T20:53:56Z,0,NA,NA
JohnKevinLucke1,Biden is signaling that war crimes against Israel will be rewarded https://t.co/9JhbEyplRA via @nypost #IsraelUnderAttack #IsraelDefenseForces #IStandWithIsrael #BidenAdministration #biden #HamasTerrorists #HamasSupportsGenocide #HamasAttack,2021-05-13T01:01:21Z,0,NA,NA
AngelTangNY1,"Hope you guys enjoyed today’s live show! @Liberated_Panda as @jaywirt and I discuss #LizCheney #IsraelUnderAttack #PalestineUnderAttack #Fauci #RandPaul #China #Census and more.  Chinese 中文subtitles available now, yay! @ https://t.co/90naF5Ph6W https://t.co/KbExPGaHmI https://t.co/DaRYzuanex",2021-05-13T01:00:40Z,11,NA,NA
meforum,".@PhyllisChesler: As always, the #NewYorkTimes portrays Israel as the aggressor and instigator, Palestinians as the victims and reactors. #IsraelUnderAttack #IsraelUnderFire
https://t.co/VhG2hxce07",2021-05-13T01:00:01Z,3,NA,NA
flat3rshy,"WELCOME TO POLLYWOOD
Where Palestinians fake dead and rise from the dead. 
#propaganda #fakenews #Palestine #Israel #gaza #IsraelUnderFire #IsraelUnderAttack https://t.co/qt2cwFeEB2",2021-05-13T00:59:54Z,2,NA,NA
lodhi_lko,"#इजराइल 
#IsraelUnderAttack rockcts have been launched by hamas toward telaviv  in Israel. https://t.co/o2WoZ0WsfZ

#इजराइल",2021-05-13T00:59:02Z,72,NA,NA
LazyCreepypasta,I just found out that joe biden is funding terrorist groups. You disgust me bring back donald trump he actually cared about our allies and this country. #IsraelUnderAttack  #IsraelUnderFire  @POTUS,2021-05-13T00:58:56Z,2,NA,NA
Queer_Saffron,"Wait for the day, when they will fail to get their government of interests, they will create thousands of Hamas in india and the reason of the resistance would be given that ""They are the original habitant and we people are aggressor and oppressor"".

#IsraelUnderAttack",2021-05-13T00:57:40Z,0,NA,NA
amikkrforever,"I wish all the world's Countries come together with all their strength and destroy the Terrorism by Root❤

We Indians are with you always and forever ❤️ 🇮🇳🤝🇮🇱

#IndiaStandsWithIsrael 
#IndiaWithIsrael 
#WeStandWithIsrael 

#IsraelUnderAttack https://t.co/cGKTD0b2CZ",2021-05-13T00:33:22Z,1,NA,NA
amikkrforever,"@HananyaNaftali The mess needs to be cleaned up! u cannot live in peace with snakes as ur neighbors. 

I wish all d world's Countries come together with all their strength &amp; destroy the Terrorism by Root ❤️
🇮🇳🤝🇮🇱
#IndiaStandsWithIsrael 
#IndiaWithIsrael 
#WeStandWithIsrael 
#IsraelUnderAttack",2021-05-13T00:56:59Z,2,NA,NA
amikkrforever,"@JTAnews Pakistan and Palestine both are terrorist countries.. they always support terrorism... 

I wish all the world's Countries come together with all their strength and destroy the Terrorism by Root❤

#IsraelUnderAttack 
#StandWithIsrael 
#WeStandWithIsrael 
#IndiaStandsWithIsrael",2021-05-13T00:39:20Z,3,NA,NA
KavcanYusuf,@IsraeliPM_heb Hell dogs 😂😂#FreePalestine #Netanyahu #IsraelUnderAttack #katilisrail #Kashmir #kassamtugayları https://t.co/p4evqoW7Dj,2021-05-13T00:56:57Z,3,NA,NA
KavcanYusuf,@giladerdan1 Hell dogs 😂😂😂#FreePalestine #israil #Netenyahu #AksadaBaskinVar #IsraelUnderAttack #katilisrail #kassamtugayları #Kashmir https://t.co/8GGWhVDn0n,2021-05-13T00:53:26Z,2,NA,NA
Alkhan_bh,"Hello, Hollywood do you need new actors ?  #IsraeliTerrorism #IsraelUnderAttack  they are faking up things to show the media they are the victims here 😅🤣 #GazaUnderAttackk  #Gaza_Under_Attack #PalestineUnderAttack https://t.co/pt7oootGPu",2021-05-13T00:56:08Z,1,NA,NA
onwebanalytics,"@SusanSarandon If your friends start firing missiles at #Israel, they need to prepare to suffer the consequences. #UnderBiden the US military would do the same thing to protect #Americans if for some reason Mexico starting sending missiles across the border. #IsraelUnderAttack #IsraelUnderFire https://t.co/VOGexR2G0Y",2021-05-13T00:51:57Z,0,NA,NA
onwebanalytics,"@RashidaTlaib Absolutely not true. If you attack someone, don’t cry because you don’t like the consequences. Don’t start attacking and firing missiles across the border and you will not have to deal with any of these issues. #IsraelUnderFire #IsraelUnderAttack #Israeli #israel https://t.co/vqUDraQWFW",2021-05-13T00:55:05Z,1,NA,NA
RichSementa,"Hamas Terror Leader Says Quiet Part Out Loud. #IsraelUnderAttack
https://t.co/PLO8517Cx5",2021-05-13T00:54:32Z,10,NA,NA
Longstocking_29,"I am a CHRISTIAN ... LOOK UP!  KEEP WATCH! 
There is No Palestine. That area has ALWAYS been Canaan. Often called Judea ... Now Israel.
I will always say it ... I Stand With  ISRAEL!!
The Lion and The Lamb will lay down together!! #IsraelUnderAttack #Israeli #jesus https://t.co/5HoLluH4Wj",2021-05-13T00:53:52Z,2,NA,NA
NarulaManoj,#IndiaStandsWithIsrael #IsraelUnderAttack offence is the only option of defense... https://t.co/QxmfINJrqV,2021-05-13T00:51:43Z,4,NA,NA
Mihdawe,"@larryelder This is what you are supporting when you say #StandWithlsrael

The Israeli terrorists attack a Palestinian citizen occupied #Palestina 
#PALESTINE 
#SAVE_SHEIKH_JARRAH 
  #FREEPALESTINE
#GAZAUNDERATTACKK
#ISRAELUNDERATTACK 
#ISRAEL https://t.co/A3k0QOUacD",2021-05-13T00:51:03Z,0,NA,NA
Mihdawe,"@altacctawfik The Palestinian people are using their right of self-defense. Israel is not innocent. Israel is a terrorist! 
Go back to the truth  yourself .. The media is not always fair
#Palestine #Israel
#Save_Sheikh_Jarrah 
  #FreePalestine
#GazaUnderAttackk
#IsraelUnderAttack https://t.co/yDd2Z8tc56",2021-05-12T20:32:13Z,0,NA,NA
Mihdawe,"@rohit_chahal The Palestinian people are using their right of self-defense. Israel is not innocent. Israel is a terrorist! 
Go back to the truth  yourself .. The media is not always fair
#Palestine #Israel
#Save_Sheikh_Jarrah 
  #FreePalestine
#GazaUnderAttackk
#IsraelUnderAttack https://t.co/1Ft4CATOWK",2021-05-12T20:12:33Z,0,NA,NA
Mihdawe,"@GovMikeHuckabee @Israel The #Palestinian people are using their right of self-defense. Israel is not innocent. #IsraeliTerrorism ! 
Go back to the truth  yourself .. The media is not always fair
#Palestine #Israel
#Save_Sheikh_Jarrah 
  #FreePalestine
#GazaUnderAttackk
#IsraelUnderAttack https://t.co/mZAdehDqAM",2021-05-13T00:48:36Z,0,NA,NA
Mihdawe,"@TarekFatah The #Israeli terrorists attack a #Palestinian citizen in the Sheikh Jarrah in occupied Jerusalem.

#PALESTINE 🇵🇸
#SAVE_SHEIKH_JARRAH 
 #FREEPALESTINE
#GAZAUNDERATTACKK
#ISRAELUNDERATTACK 
#Israel https://t.co/4zJTj3vDoa",2021-05-12T20:08:58Z,10,NA,NA
Mihdawe,"@_junaidahmad_ The #Israeli terrorists attack a #Palestinian citizen in the Sheikh Jarrah in occupied Jerusalem.

#PALESTINE 🇵🇸
#SAVE_SHEIKH_JARRAH 
 #FREEPALESTINE
#GAZAUNDERATTACKK
#ISRAELUNDERATTACK 
#Israel https://t.co/EsaLxdkeNM",2021-05-12T20:06:39Z,0,NA,NA
Mihdawe,"@Cephaspeeps @larryelder The Palestinian people are using their right of self-defense. Israel is not innocent. Israel is a terrorist! 
Go back to the truth  yourself .. The media is not always fair
#Palestine #Israel
#Save_Sheikh_Jarrah 
  #FreePalestine
#GazaUnderAttackk
#IsraelUnderAttack https://t.co/vhNR8E8Wqj",2021-05-13T00:50:25Z,0,NA,NA
Mihdawe,"@trtworld The #Israeli terrorists attack a #Palestinian citizen in the Sheikh Jarrah in occupied Jerusalem.

#PALESTINE 🇵🇸
#SAVE_SHEIKH_JARRAH 
 #FREEPALESTINE
#GAZAUNDERATTACKK
#ISRAELUNDERATTACK 
#Israel https://t.co/M5I2kLcK1C",2021-05-12T20:05:12Z,8,NA,NA
Mihdawe,"@MahyarTousi The Palestinian people are using their right of self-defense. Israel is not innocent. Israel is a terrorist! 
Go back to the truth  yourself .. The media is not always fair
#Palestine #Israel
#Save_Sheikh_Jarrah 
  #FreePalestine
#GazaUnderAttackk
#IsraelUnderAttack https://t.co/VOCmTL65RF",2021-05-13T00:38:36Z,3,NA,NA
Mihdawe,"@TarekFatah The Palestinian people are using their right of self-defense. Israel is not innocent. Israel is a terrorist! 
Go back to the truth  yourself .. The media is not always fair
#Palestine 
#Save_Sheikh_Jarrah 
  #FreePalestine
#GazaUnderAttackk
#IsraelUnderAttack 
#Israel https://t.co/4aTydP3uok",2021-05-12T20:08:57Z,0,NA,NA
Mihdawe,"@GovRonDeSantis The #Israeli terrorists attack a #Palestinian citizen in the Sheikh Jarrah in occupied Jerusalem.

#PALESTINE 🇵🇸
#SAVE_SHEIKH_JARRAH 
 #FREEPALESTINE
#GAZAUNDERATTACKK
#ISRAELUNDERATTACK 
#Israel https://t.co/eYu5shsifo",2021-05-12T20:04:32Z,3,NA,NA
Mihdawe,"@altacctawfik The #Israeli terrorists attack a #Palestinian citizen in the Sheikh Jarrah in occupied Jerusalem.

#PALESTINE 🇵🇸
#SAVE_SHEIKH_JARRAH 
 #FREEPALESTINE
#GAZAUNDERATTACKK
#ISRAELUNDERATTACK 
#Israel https://t.co/82AhVMV2uC",2021-05-12T20:06:56Z,10,NA,NA
Mihdawe,"@GovMikeHuckabee @Israel This is what you are supporting when you say #StandWithlsrael

The Israeli terrorists attack a Palestinian citizen occupied #Palestina 
#PALESTINE 
#SAVE_SHEIKH_JARRAH 
  #FREEPALESTINE
#GAZAUNDERATTACKK
#ISRAELUNDERATTACK 
#ISRAEL https://t.co/pjcCzNiuxG https://t.co/8iHOHalZHQ",2021-05-13T00:47:32Z,1,NA,NA
Mihdawe,"@GovMikeHuckabee @Israel The Palestinian people are using their right of self-defense. Israel is not innocent. Israel is a terrorist! 
Go back to the truth  yourself .. The media is not always fair
#Palestine #Israel
#Save_Sheikh_Jarrah 
  #FreePalestine
#GazaUnderAttackk
#IsraelUnderAttack https://t.co/AnJ0utgYLf",2021-05-13T00:49:05Z,0,NA,NA
Mihdawe,"@workerism The #Israeli terrorists attack a #Palestinian citizen in the Sheikh Jarrah in occupied Jerusalem.

#PALESTINE 🇵🇸
#SAVE_SHEIKH_JARRAH 
 #FREEPALESTINE
#GAZAUNDERATTACKK
#ISRAELUNDERATTACK 
#Israel https://t.co/Yi1Ni1Pmzg",2021-05-12T20:10:56Z,2,NA,NA
Mihdawe,"@MahyarTousi The #Israeli terrorists attack a #Palestinian citizen in the  in occupied #Palestina.

#PALESTINE 🇵🇸
#SAVE_SHEIKH_JARRAH 
 #FREEPALESTINE
#GAZAUNDERATTACKK
#ISRAELUNDERATTACK 
#Israel https://t.co/NiIG2U5jfs",2021-05-13T00:40:21Z,0,NA,NA
Mihdawe,"@rohit_chahal The #Israeli terrorists attack a #Palestinian citizen in the Sheikh Jarrah in occupied Jerusalem.

#PALESTINE 🇵🇸
#SAVE_SHEIKH_JARRAH 
 #FREEPALESTINE
#GAZAUNDERATTACKK
#ISRAELUNDERATTACK 
#Israel https://t.co/ys9TQQDoMz",2021-05-12T20:12:38Z,0,NA,NA
Mihdawe,"@Chahal_Shekhar @TajinderBagga This is what you are supporting when you say #StandWithlsrael

The Israeli terrorists attack a Palestinian citizen occupied #Palestina 
#PALESTINE 
#SAVE_SHEIKH_JARRAH 
  #FREEPALESTINE
#GAZAUNDERATTACKK
#ISRAELUNDERATTACK 
#ISRAEL https://t.co/pjcCzNiuxG",2021-05-13T00:45:47Z,0,NA,NA
Mihdawe,"The #Israeli terrorists attack a #Palestinian citizen in the Sheikh Jarrah in occupied Jerusalem.

#PALESTINE 🇵🇸
#SAVE_SHEIKH_JARRAH 
 #FREEPALESTINE
#GAZAUNDERATTACKK
#ISRAELUNDERATTACK 
#ISRAEL https://t.co/r8BJDcNXOz",2021-05-12T20:00:52Z,2,NA,NA
Mihdawe,"@TarekFatah The Palestinian people are using their right of self-defense. Israel is not innocent. Israel is a terrorist! 
Go back to the truth  yourself .. The media is not always fair
#Palestine #Israel
#Save_Sheikh_Jarrah 
  #FreePalestine
#GazaUnderAttackk
#IsraelUnderAttack https://t.co/NQtMj77Luh",2021-05-12T20:31:50Z,1,NA,NA
AladineAh,"@johnpilger Anyone who supports israel is naturally a supporter of ethnic cleansing. 

Go to bed every night knowing you are a psychopathic scum. #IsraelUnderAttack #PalestineUnderAttack",2021-05-13T00:50:28Z,0,NA,NA
MisguidedMinia1,"Palestine: *rocket strikes on Israel*
American College kids : “Israel is a murderous regime” 
TF does that work #IsraelUnderAttack",2021-05-13T00:50:28Z,1,NA,NA
BitcoinStripper,"""The number of #Palestinians killed in #Gaza rises to 53, including 14 children and 3 women. More than 300 others have been wounded, says ministry of health ""
https://t.co/wA3ZPse6NB
Its now
#PalestineUnderAttack  #IsraelUnderAttack  #Palestinian #GazaUnderAttack #IsraelPalestine https://t.co/ITNASFMQNz",2021-05-13T00:49:48Z,0,NA,NA
NaZz75551589,"Eid Mubarak to all the Muslims around world. Don't forget the people of palestine, kashmir and syria in your Eid celebrations. Remember them in your prayers. May Allah free them from the oppressions very soon.
Ameen!
#EidMubarak #IsraelUnderAttack 
#WeStandWithPalestine https://t.co/qR4nTOMPPR",2021-05-13T00:48:39Z,1,NA,NA
Mehar_RR,This is the only one story we have stories like many childrens are killed by isreal. Shame on isreal and shame on all who support israel #IsraelUnderAttack #GazaUnderAttackk #israelisaterrorist #StandForPalestine #IsraeliTerrorism #UnitedNations #OIC https://t.co/ajeNOJScCA,2021-05-13T00:44:08Z,1,NA,NA
Mehar_RR,The massage for our blind world  and still supporting israel  #StandForPalestine  #IsraelTerrorist  #IsraelTeroristCountry #SaveGaza #SaveHumanity #UnitedNations #United_nation_support_terrorist_Country #OIC #IsraelUnderAttack https://t.co/uuJSlSIjG2,2021-05-13T00:47:26Z,3,NA,NA
herbertpagani,"A PLEA FOR MY LAND 
By Herbert Pagani. Written in 1975. Still as relevant as ever. #IsraelUnderFire #IsraelUnderAttack #Zionism #plaidoyerpourmaterre please share. https://t.co/HDnRXTf7X0",2021-05-13T00:46:49Z,3,NA,NA
asim_shk13,"For those of my Few Indians who are trending and supporting
#IsraelUnderAttack #IsraelUnderFire 
#Isreal #IstandwithIsreal 
#IndiaStandsWithIsrael 
#StandWithIsrael 
#openureyes 
#standforHumanity 
#ISupportIsrael https://t.co/hDLYstyqiH",2021-05-13T00:14:58Z,2,NA,NA
asim_shk13,"For those of my Few Indians who are trending and supporting
#IsraelUnderAttack #IsraelUnderFire 
#Isreal #IstandwithIsreal 
#IndiaStandsWithIsrael 
#openureyes 
#standforHumanity https://t.co/OdmdQnu3sK",2021-05-13T00:13:55Z,0,NA,NA
asim_shk13,"For those of my Few Indians who are supporting and trending 
#IsraelUnderAttack #IsraelUnderFire 
#Isreal #IstandwithIsreal 
#IndiaStandsWithIsrael 
#openureyes 
#standforHumanity 
#इजराइल https://t.co/eeQPKBBDIK",2021-05-13T00:41:52Z,2,NA,NA
asim_shk13,"To those of my Few Indians who are trending and support #IsraelUnderAttack #IsraelUnderFire 
#Isreal #IstandwithIsreal 
#IndiaStandsWithIsrael https://t.co/sX6ZVA1EYH",2021-05-13T00:02:29Z,1,NA,NA
asim_shk13,"To those of my Few Indians who are trending and support #IsraelUnderAttack #IsraelUnderFire 
#Isreal #IstandwithIsreal 
#IndiaStandsWithIsrael https://t.co/aVGPsDs3Rx",2021-05-13T00:03:39Z,0,NA,NA
asim_shk13,"#For those of my Few Indians who are supporting and trending 
#IsraelUnderAttack #IsraelUnderFire 
#Isreal #IstandwithIsreal 
#IndiaStandsWithIsrael 
#openureyes 
#standforHumanity 
#इजराइल 
#WeIndians https://t.co/VLP03caZDe",2021-05-13T00:46:23Z,14,NA,NA
asim_shk13,"For those of my Few Indians who are trending and support #IsraelUnderAttack #IsraelUnderFire 
#Isreal #IstandwithIsreal 
#IndiaStandsWithIsrael https://t.co/1YgeMTzW8j",2021-05-13T00:06:21Z,1,NA,NA
GigiforJesus,"Our Sushant was a true friend of Israel!
#IStandWithIsrael 
#IsraelUnderAttack 

Youth Icon Sushant https://t.co/nU3VBhE6Ol",2021-05-13T00:44:44Z,21,NA,NA
AliDaqamseh,"#فلسطين
Israel is stealing Palestinian lands ,homes ,killing womans,childs with airstrikes and banned weapons for years..Hamas's cheap,handmade rockets doesnot make Israel innocent and right.
(amnesty report from 2014,explains everything...)
#Isreal #IsraelUnderAttack https://t.co/2qwEym8qQv",2021-05-13T00:44:02Z,12,NA,NA
pawaraditya17,"How well social media changes views Palestinian firing missiles on Israel from cover &amp; dense area and when they retaliate our many people killed including Childrens. Every country has right to defend sovereignty.
#IsraelUnderAttack",2021-05-13T00:42:30Z,1,NA,NA
Ksiyabia,"Open your eyes to the truth 

 #PalestineUnderAttack
#GazaUnderAttack 
#IsraelUnderAttack https://t.co/MpI4fZYgwr",2021-05-13T00:41:59Z,7,NA,NA
carltheslayer14,"Eid today! This is supposed to be a joyous occasion for Palestinians but their environment is filled with Israel's terror and extremism. Terror, oppression, and high-end Israeli ammunition have taken their place.
#IsraeliTerrorism #IsraelUnderAttack 
#Gazaunderattack https://t.co/kYKBfZXom4",2021-05-13T00:40:22Z,0,NA,NA
Momintaiyab,"#IsraelUnderAttack #IsraelTerrorist #IsraeliTerrorism 
You hear me one thing, today you are wronging them, Allah is watching, remember your turn will come, I have read the history, Allah has not spared any wrongdoer, I pray that your reckoning will be quick. Take",2021-05-13T00:09:27Z,0,NA,NA
Momintaiyab,"#IsraelUnderAttack #IsraelTerrorist #IsraeliTerrorism 
O oppressors, stop oppressing, otherwise you will have to account for it",2021-05-13T00:12:46Z,0,NA,NA
Momintaiyab,"#IsraelUnderAttack #IsraeliTerrorism #IsraeliTerrorists  O oppressors, remember when your wealth, honor, and reputation were being squandered, you were given refuge.",2021-05-13T00:39:00Z,0,NA,NA
OlaSubhi,"Israel It is the real terror 
#IsraeliTerrorism #IsraelUnderAttack https://t.co/AzVn7VLQDO",2021-05-13T00:38:28Z,0,NA,NA
ShivangSxn,"Didn't the same happened to Parsis in Iran?
Didn't the same happened to Kashmiri pandits?
Didn't the same happened to Egyptians?
Didn't the same happened to Kaafirs in Pakistan? 
Didn't this happened to Hazaras in Afghanistan?

KILLED, RAPED, MADE TO LEAVE! 

#IsraelUnderAttack",2021-05-13T00:37:04Z,2,NA,NA
MerseysideFOI,"Short thread succinctly put @elisemaxx 
#IsraelUnderFire #REDALERT #Siren #IsraelUnderAttack 
#Israel #Jerusalem 
#HamasTerrorists 
#Hamas
#Gaza
Rockets 🚀 🧨 Terror https://t.co/ZdeHO4ReZp",2021-05-13T00:36:50Z,1,NA,NA
AkaSilverback,"Islam kills other humans now karma hits them back. Playing victim card won’t be working. Israel once again showed how to butcher pigs india should learn how to butcher pigs we also have lots in here. 
#ISupportIsrael #IndiaStandsWithIsrael 
#IsraelUnderAttack 
#HamasTerrorists https://t.co/6BxAfrS3wh",2021-05-13T00:35:56Z,2,NA,NA
_c_onservative,"What people don't understand is that wars against Israel are wars of annihilation. Typical wars are waged to take out leadership, capacity, or gain terrority, except in the case with Israel. Its enemies only want to see Jews wiped out completely. #IsraelUnderAttack",2021-05-13T00:33:53Z,2,NA,NA
ryansaputra1502,"But their powerless words were in vain
And the bombs fell down like acid rain
But through the tears and the blood and the pain
You can still hear that voice through the smoky haze
#freepalastine #GazaUnderAttack #IsraelUnderAttack #EidAlFitr",2021-05-13T00:33:07Z,1,NA,NA
ryansaputra1502,"We will not go down
In the night, without a fight
You can burn up our mosques and our homes and our schools
But our spirit will never die
We will not go down
In Gaza tonight
#freepalastine #GazaUnderAttack #IsraelUnderAttack #EidAlFitr",2021-05-13T00:32:05Z,1,NA,NA
ryansaputra1502,"Women and children alike
Murdered and massacred night after night
While the so-called leaders of countries afar
Debated on who's wrong or right
#freepalastine #GazaUnderAttack #IsraelUnderAttack #EidAlFitr",2021-05-13T00:32:39Z,2,NA,NA
sonofrenuka,"@_SJPeace_ @newworlddd555 Palestinians are encroacher and a land grabbers. They always claims the site of other people faith. You can't live peacefully with them. These slimeb@lls are hateful and wage war against Israel. 
Now Don't weep when your Ass are being wiped by #Israeli 
#IsraelUnderAttack",2021-05-13T00:32:16Z,0,NA,NA
CihanKoncaTR,"@InbarCohen13 Do you understand now
How to feel Palestinians who have always experienced this ?

Could that make you a better person ?

Do you support human rights amomg Palestinians ?

All this an excuse to kill them all 
is not it... 
#IsraelUnderAttack
#IsraelUnderFire
#MescidiAksa
#Sehit",2021-05-13T00:30:06Z,0,NA,NA
flashpoint_9,"This is an amazing level of precision strike.
#IsraelUnderAttack https://t.co/p1g8qE1mKz",2021-05-13T00:29:49Z,2,NA,NA
AnuragP02582533,@IrfanPathan You didn't say anything on Bengal Violence!At this time you Remember that Humanity exist!#HamasTerrorists #IsraelUnderAttack,2021-05-13T00:29:11Z,0,NA,NA
vashohar,"In Afghanistan civil war is going but muslim has never pained
But in Syria &amp; Gaza a muslim has pain Why?
Bcoz in Afaganistan murderers &amp; terrorists both are from same religion
@IsraeliPM
#IsraelUnderAttack 
#HamasTerrorists https://t.co/B9K9CGTERB",2021-05-13T00:26:15Z,3,NA,NA
sevenvegan,#IsraelUnderAttack of being murderer ???,2021-05-13T00:26:02Z,11,NA,NA
BenWeinthal,"@ZTworld @RTErdogan You don't need to lecture me. See my book review:
Book review: The genocide of Anatolia’s Christians
New book goes beyond Turkey’s mass murder of Armenians to address its treatment of Greeks and Assyrians. https://t.co/uqezAemMWC
#IsraelUnderAttack",2021-05-13T00:25:21Z,1,NA,NA
AmitJatrana7,"Indian are with our Israel's brother.
#IndiaStandsWithIsrael #IsraelUnderAttack",2021-05-13T00:24:17Z,0,NA,NA
MkN0khwal,"Hamas and Palestinian #IslamicJihad will pay heavy price’, Israel PM #BenjaminNetanyahu says terror leaders have blood on their hands.
#IsraelUnderAttack #IndiaStandsWithIsrael https://t.co/rpzokyCzoX",2021-05-13T00:23:55Z,5,NA,NA
Restore_NewYork,"Whan Cristian leaders and politicians are tweeting only Against Palestine and pro Israel, it doesn't show's that they love Jews, it just shows that they hate Muslims. #HateDestroysLoveBuilds #IsraelUnderAttack #PalestineUnderAttack #FreePalestine",2021-05-13T00:23:21Z,0,NA,NA
RishiDu97987464,"#IndiaStandsWithIsrael
#IronDome 
Wow 😳 what a engineering marvel to protect country . 
#IsraelUnderAttack  #IndiaStandsWithIsrael https://t.co/dYUego1P68",2021-05-13T00:23:03Z,6,NA,NA
eozdarkside,"The same #Moblynchers of #India trending #IsraelUnderAttack #palestineterrorism #andhbhakts in #Israel share your Ideology! #KanganaRanaut
Irony is #Savarkar supported #Hitler who massacred #Jews
n #Palestinian👇🏼 who sheltered these #Zionists is #Lynched😓
https://t.co/rGqeKn3aS8",2021-05-13T00:22:32Z,0,NA,NA
haya9110,"Israeli police are attacking Palestinian citizens in their home..you are terrorists ,children killers, and occupiers the Arab land #IsraelUnderAttack #PalestineUnderAttack #StandForPalestine #Ghazaunderattack #IsraelExposed #Israeli #غزة_تنتصر_للقدس #freepalastine https://t.co/SGpQlqd1nP",2021-05-13T00:21:01Z,1,NA,NA
DNewshopper,"*WATCH:* Palestinian mob attacks Magen David Adom Ambulance crew.
But this @SenSanders
 @Ilhan
And @AOC 
Will never condemn 
VIA @YWN 
#IsraelUnderAttack 
#Israeli 
#amYisraelChai 
#StandWithIsrael https://t.co/pX24o9J7wy",2021-05-13T00:20:46Z,0,NA,NA
Aboobakhar,"For those Muslims  who think these people are Terrorist  and the should  get out of their Fatherland #f**k u and ur motherf**king Family 
#Palestine_BarbarismMustStop #IsraelTerrorist #IsraelUnderAttack #PalestineBleeding #StandForPalestine #GazaUnderAttackk https://t.co/nHSqPeMTSj",2021-05-13T00:20:30Z,1403,NA,NA
Shridha27220549,"#IndiaStandsWithIsrael #IsraelUnderAttack #ISupportIsrael 
Just imagine what would happen if Israel did not have their Iron Dome Defense System! How many civilians would be killed? No one talks about all this. Radicalism and Terrorism must be and will be put to an end by Israelis",2021-05-13T00:20:18Z,4,NA,NA
PotusYeet,@AdelSlsabel @NBCNews - the Palestinians are pushing false propaganda while launching rockets into Israel #IsraelUnderAttack,2021-05-13T00:20:15Z,0,NA,NA
Oneofthisworld4,"Israel soldiers killedddd their dad in front of their eyes and at their home!!!!!! 😭😭😭😭😭😭😭😭
God please destroy Israel 🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲
#IsraelTerrorist 
#IsraelUnderAttack 
#StandForPalestine 
#PalestinianLivesMatter 
#PalestineWillBeFree 
#ShaikhJarrah https://t.co/3JW2VDfeRT",2021-05-13T00:20:15Z,2,NA,NA
littlenouni,"The world is a shit show right now. 

We live in a reality show and our creators (👽) are spectating us just as planned. 

The end is near 😔

#GasShortage2021 #COVID19 #IsraelUnderAttack #PalestineUnderAttack",2021-05-13T00:20:10Z,1,NA,NA
